title,url,content																					
Ida Nilsson is really, really happy with second place at the 2022 Trail World Championships 80k. Photo: iRunFar/Bryon Powell																					
Gemma Arenas in third was rock solid all day. She came through 30k in fourth, about a minute and a half back from Emma Pooley. She moved into podium position shortly thereafter and maintained it all day â€” never quite closing the gap on the leaders, but not falling back either â€” and finished in a time of 8:46.																					
Hungaryâ€™sEszter Csillagdid what she does best, starting calmly and expertly moving up through the field all day. She finished fourth, just three minutes back from Arenas in 8:49, in a similar manner to her fifth-place finish at this yearâ€™s UTMB.																					
Germanyâ€™sRosanna Buchauerwas a minute and a half back in fifth, and Franceâ€™sAudrey TanguyandMarion Delespierrefinished together in sixth and seventh to seal the womenâ€™s team gold for France.																					
The Spanish team took second withMaite Maiora(eighth) andMarta Molist(15th) behind third-place Arenas. Team Italy came in third, and ninth-placeGiuditta Turiniwas followed byCamilla Spagnol(23rd) andAlessandra Boifava(25th).																					
Team France celebrates winning womenâ€™s team gold at the 2022 Trail World Championships 80k, with the first-place finish of Blandine Lâ€™Hirondel and the tie for sixth place between Marion Delespierre and Audrey Tanguy. Photo: iRunFar/Bryon Powell																					
Full results.																					
Womenâ€™s Teams																					
The 2022 Trail World Championships 80k womenâ€™s podium (l-to-r): 2. Ida Nilsson, 1. Blandine Lâ€™Hirondel, and 3. Gemma Arenas. Photo: iRunFar/Bryon Powell																					
Adam Peterman(pre-raceandpost-raceinterviews)went into this race as the odds-on favorite, and he didnâ€™t disappoint. By 8k into the race, alongside Italyâ€™sAndreas Reiterer(pre-raceandpost-raceinterviews), he was already up front and setting the pace. By the 30k mark, Peterman was discernibly in front but still looked very calm and controlled â€” keeping just a few seconds clear of Franceâ€™sNicolas Martin(post-race interview), who had moved into second place. Just a minute back from the leaders, Reiterer and Spainâ€™sAritz Egearan together in third.																					
Nicolas Martin on his way to taking second at the 2022 Trail World Championships while representing Team France. Photo: iRunFar/Bryon Powell																					
When the race reached the 50k mark in Ban Khun Chiang Khian village, after the second of three major climbs on this three-looped course that each topped out in this village, Peterman had started to pull away, extending the lead on Martin to three-and-a-half minutes.																					
By 60k, Reiterer had pulled away from Egea and was putting the pressure on Martin to hold on to second.																					
Andreas Reiterer ran an aggressive but smart race to take third at the 2022 Trail World Championships 80k. Photo: iRunFar/Meghan Hicks																					
When Peterman reached the top of the third ascent, at 66k, he was 10 minutes ahead of Martin in second but visibly working hard against the heat. His downhill legs clearly had some muscle memory from the Western States 100 this summer, as he put another three minutes on the chaser in the last crushing descent to the finish, crossing the line as 80k Trail World Champion in a time of 7:15.																					
He adds this latest achievement to an already astonishing early career in ultrarunning. He has thus far won all six of his six ultramarathon starts â€” including last yearâ€™s Speedgoat by UTMB 50k and JFK 50 Mile and this yearâ€™s Chuckanut 50k, Canyons by UTMB 100k,andÂ Western States 100.																					
Adam Peterman hoists the American flag and becomes the 2022 Trail World Championships 80k Champion. Photo: iRunFar/Bryon Powell																					
Nicolas Martin, who at times had looked under pressure to hold on to second, had a great last loop and finished eight minutes clear of Andreas Reiterer in 7:28. This was Martinâ€™s sixth Trail World Championships, and he matched his previous best result, asecond-place finish in 2016.																					
Reiterer, who is a relative newcomer to international trail racing, crossed the line in third in 7:36.																					
Spainâ€™sJosÃ© Fernandezand Aritz Egea came in fourth and fifth, helping to seal Spainâ€™s third-place team result. France took silver in the team competition, withThibaut Garrivier(sixth) andPaul Mathou(10th) joining teammate Nicolas Martin in the top 10.																					
In what has to be the biggest upset of the weekend of racing so far, Team USA took menâ€™s team gold, beating out perpetual team stars France and Spain, along with several other great teams on the day. This was thanks to Petermanâ€™s win, a seventh-place finish fromEric LiPuma, and a 14th-place finish forJeff Colt.																					
Full results.																					
Menâ€™s Teams																					
Eric LiPuma (right) and Jeff Colt celebrate their respective seventh and 14th places at the 2022 Trail World Championships 80k, which helped Team USA take menâ€™s team gold. Photo: iRunFar/Bryon Powell																					
Thanks so much to Chiang Mai local Gabriel Glasier for helping us with our race coverage!																					
Related articles:"																					
2022 Trail World Championships 40k Results: Angermund and Dragomir Win Gold,https://www.irunfar.com/2022-trail-world-championships-40k-results-angermund-and-dragomir-win-gold,"The fireworks from the opening ceremony gave way to fireworks on the jungle- and temple-lined trail. Saturdayâ€™s 40-kilometerTrail World Championshipsrace â€” just a smidge less than the marathon distance â€” ran as a bit of a figure of eight with two major climbs. Those two mountains pushed the race to 2,425 meters of gain (8,000 feet) over its 25 miles of distance.																					
As with all of the other races, there was a $4,000 first-place prize with prize money going five deep.																					
Speaking of other races, you can also check out our results articles for the2022 World Mountain Running Championships Up and Down,2022 World Mountain Running Championships Uphill, and2022 Trail World Championships 80kraces.																					
Stian Angermund(Norway) outran the competitive menâ€™s field to win in 3:08. He finished in the city, hoisting the finish tape overhead as pyrotechnics lit up. It was last year that Angermund had greater success, winning several Golden Trail World Series races, but this win highlights an otherwise quieter 2022. â€œI canâ€™t believe it,â€ Angermund shared on social media.																					
Stian Angermund running to victory in the 2022 Trail World Championships 40k. All photos: iRunFar/Meghan Hicks																					
Francesco Puppi(Italy) andJon Albon(U.K.) were second and third in 3:11 and 3:13. Puppi was fifth at thePikes Peak Ascentearlier this year while racing typically shorter races, and Albon was second at this yearâ€™sCCCwhile racing typically longer races.																					
Francesco Puppi of Italy would take second at the 2022 Trail World Championships 40k.																					
Max Kingwas the first U.S. runner in fourth at 3:17.Kristian Jonesof the U.K. was fifth man home, also in 3:17.																					
Italy took the menâ€™s team win with its top-three runners finishing second, seventh, and 10th. France and the U.K. earned team silver and bronze.																					
1 â€“Stian Angermund(Norway) â€“ 3:082 â€“Francesco Puppi(Italy) â€“ 3:113 â€“Jon Albon(U.K.) â€“ 3:134 â€“Max King(USA) â€“ 3:175 â€“Kristian Jones(U.K.) â€“ 3:176 â€“Thomas Cardin(France) â€“ 3:197 â€“Andrea Rota(Italy) â€“ 3:198 â€“Bogdan Damian(Romania) â€“ 3:199 â€“Antonio Martinez(Spain) â€“ 3:2110 â€“Cristian Minoggio(Italy) â€“ 3:21																					
Full results.																					
Andrea Rota of Team Italy took seventh place at the 2022 Trail World Championships 40k, helping to propel his country to the menâ€™s team gold medal.																					
Like so many others, the technical mountain course in the jungle wasnâ€™t typically whatDenisa Dragomir(Romania) races, but the skyrunning star mastered the terrain and won in 3:49. She grabbed a Romanian flag to drape across her shoulders as she enjoyed the finish. Echoing Angermund nearly to the word on social media, Dragomir shared, â€œI still canâ€™t believe it,â€ in Romanian.																					
Denisa Dragomir, 2022 Trail World Championships 40k Champion.																					
Barbora MacurovÃ¡(Czech Republic) was second in 3:51 andEmilia BrangefÃ¤lt(Sweden) was third in 3:54. MacurovÃ¡ and BrangefÃ¤lt are both newcomers to this level of racing. MacurovÃ¡ is only 23 years old, and BrangefÃ¤lt is just 20 years old.																					
Barbora MacurovÃ¡ of the Czech Republic took second at the 2022 Trail World Championships 40k.																					
Spain occupied the back half of the top five, withNuria GilandSheila AvilÃ©sgoing fourth and fifth, respectively, and both in 3:57.																					
Spain, with its top three runners finishing fourth, fifth, and 10th, won team gold. The USA and U.K. were second and third.																					
1 â€“Denisa Dragomir(Romania) â€“ 3:492 â€“Barbora MacurovÃ¡(Czech Republic) â€“ 3:513 â€“Emilia BrangefÃ¤lt(Sweden) â€“ 3:544 â€“Nuria Gil(Spain) â€“ 3:565 â€“Sheila AvilÃ©s(Spain) â€“ 3:566 â€“Fabiola Conti(Italy) â€“ 3:577 â€“Kimber Mattox(USA) â€“ 3:578 â€“Eleanor Davis(U.K.) â€“ 3:589 â€“Sharon Taylor(U.K.) â€“ 4:0110 â€“Julia Font(Spain) â€“ 4:02																					
Full results.																					
Nuria Gil (front) and Sheila AvilÃ©s would take fourth and fifth at the 2022 Trail World Championships 40k and aid Team Spain in winning the womenâ€™s team gold medal.																					
Related articles:"																					
2022 World Mountain Running Championships Uphill Results: McLaughlin and Kipngeno Win,https://www.irunfar.com/2022-world-mountain-and-trail-championships-uphill-results-mclaughlin-and-kipngeno-win,"Itâ€™s finally happening! Years of postponements are done and the first-ever combinedWorld Mountain and Trail Running Championshipshave started. The festivities are all just outside of Chiang Mai, Thailand, a city of 127,000 people in the mountainous northern part of the country.																					
Fridayâ€™s uphill race went 8.5 kilometers uphill and with 1,065 meters of gain. Alternately, thatâ€™s 5.3 miles and 3,500 feet of elevation gain.																					
The uphill race wasnâ€™t the only one run the past few days. You can also check out our results articles for the2022 World Mountain Running Championships Up and Down,2022 Trail World Championships 40k, and2022 Trail World Championships 80kraces.																					
Allie McLaughlin(USA) dethronedAndrea Mayr(Austria) for the womenâ€™s crown. The pair raced up in 55:15 and 55:41, andMaude Mathys(Switzerland) was just behind in 56:00 for third.																					
McLaughlin just came off the Golden Trail World Series Finals in Portugal. Mayr, now 43 years old, is a six-time World Mountain Running Champion, typically excelling in uphill years. All three are expected to double back for the Classic Up and Down race on Sunday.																					
Allie McLaughlin, 2022 World Mountain Running Championships Uphill Champion. McLaughlin was already running off the front of the field at 3 kilometers into the 8.5-kilometer event. Photo: iRunFar/Meghan Hicks																					
Monica Madalina Florea(Romania) andOnditz Iturbe(Spain) were fourth and fifth in 57:44 and 57:56.																					
[In 2015, Maude Mathys received a warning without suspension from the Disciplinary Chamber for Doping Cases of Swiss Olympic for two positive tests for clomifene (previously clomiphene) after it was determined that she was mistakenly taking the drug without first obtaining a World Anti-Doping Agency Therapeutic Use Exemption.]																					
Andrea Mayr of Austria on her way to taking second at the 2022 World Mountain Running Championships Uphill race. Photo: iRunFar/Meghan Hicks																					
In the teams competition, Team USA took gold, Great Britain and Northern Ireland took silver, and Switzerland rounded out the podium in third.																					
Full results.																					
[Christel Dewalle previously served a four-month doping ban after a positive test for the stimulant Heptaminol at the 2016 Skyrunning World Championships.]																					
Lauren Gregory during the 2022 World Mountain Running Championships Uphill race. She finished 12th and helped Team USA secure the team gold medal. Photo: iRunFar/Meghan Hicks																					
It was a breakout year for Kenyan runners on the European racing circuit, and World Mountain Running Association World Cup starsPatrick KipngenoandPhilemon Kiriagokept that streak going. The pair were off the front and finished first and second in 46:51 and 48:24, respectively. Kipngeno was over 90 seconds better than everyone else in the short uphill race.																					
Patrick Kipngeno, 2022 World Mountain Running Championships Uphill Champion. Running in second here, at 3 kilometers in, Kipngeno would break away to win by more than 1.5 minutes. Photo: iRunFar/Meghan Hicks																					
Alejandro Garcia(Spain) was third in 49:03, andJoey Hadorn(Switzerland) andZak Hanna(Ireland) came next in 49:09 and 49:32, respectively.																					
In the menâ€™s team competition, Italy came out on top, Switzerland took second, and Spain placed third.																					
Cesare Maestri (left) and Xavier Chevrier (right) on their way to finishing seventh and eighth, respectively, in the 2022 World Mountain Running Championships Uphill race, and leading Team Italy to the team gold medal. Photo: iRunFar/Meghan Hicks																					
Full results.																					
The championships continue with Saturdayâ€™s 40k and 80k races, and Sundayâ€™s classic Up and Down race.																					
Philemon Kiriago (leading) of Kenya on his way to taking second at the 2022 World Mountain Running Championships Uphill race. Countrymate and eventual champion Patrick Kipngeno follows. The pair had a small break on the rest of the field at 3 kilometers into the 8.5-kilometer race. Photo: iRunFar/Meghan Hicks																					
Related articles:"																					
2022 Run Rabbit Run 100 Mile Results: Lockwood, Hughes Hop Away With Wins,https://www.irunfar.com/2022-run-rabbit-run-100-mile-results,"The 2022Run Rabbit Run 100 Milegot underway Friday, September 16. The â€œhares and tortoises,â€ as race organizers playfully frame competitors, started from Steamboat Springs, Colorado, at noon and 8 a.m. local time, respectively.																					
They then clambered through the day, night, and day again over an exhaustive roundtrip through the mountain bike trails and dirt roads encircling the town.																					
The circuit is nothing if not a rugged one: the race website says an entire eight miles of it are paved, 86 are trails, and the remainder consist of â€œrough jeep roads.â€ Over â€œabout 101.5 miles,â€ runners ascend some 20,391 feet â€” then descend it, of course.																					
This year, the weather featured heavily, with waves of rain heavily wetting the course, making it, at times, a humorous slip-and-slide.																					
For the hares, mainly consisting of highly attuned professionals, there was a lot at stake in the high-altitude race. Prize purses totaled $75,000, distributed equally between both the top-seven men and women. Each winner snagged $15,000, what together represent one of the highest prize purses in ultrarunning.																					
Menâ€™s leaders began to trickle into the finish line just before dawn on Saturday, September 17, with the top women a few hours behind.																					
In the menâ€™s competition,Richard Lockwoodprevailed, breaking away from the rest of the men at a little over halfway, and never failing to relinquish his lead at any timed checkpoint overArlen Glickin second place.																					
On the womenâ€™s side,Annie Hughestailed her competitors early before taking the lead about a third of the way through the race, methodically adding time on her chasers, and posting a decisive victory.																					
The start of the 2022 Run Rabbit Run 100 Mile. All photos: iRunFar/Meghan Hicks																					
Richard Lockwoodnever wavered in the punishing 100 miler, at times appearing obstinate in his determination to lead Glick. At Long Lake, 24.3 miles in, the two ran together about a half minute off the lead pace and 10 seconds apart. Six miles later at Summit Lake, they were still in the thick of it together.																					
Richard Lockwood, 2022 Run Rabbit Run 100 Mile champion.																					
But it wasAvery Collinswho got off to a hot start and led the field through about the halfway point. By Dry Lake at mile 44.5, heâ€™d built his lead on the field to over eight minutes. However, by 64 miles into the race, Lockwood was in lockstep with Collins, and would take over the lead and run away with things.																					
And by the second Long Lake timing point at 89 miles, Lockwood led by what might as well have been light years. No one ran within an hour of his pace by the finish line.																					
Nick Elson(Canada) did lead Glick late, by up to 79 seconds at the mile 95.8 mark, but couldnâ€™t hang on for the rousing final descent and finished third. Glick turned around hispodium finish at the Western States 100earlier this year, and Elson debuted well in his first 100 miler.																					
Samuel Collinstook fourth, and the other Collins, the early leader Avery, finished in fifth position.																					
Full results.																					
Arlen Glick (left) would take second at the 2022 Run Rabbit Run 100 Mile.																					
As has become the case in every race she starts, this was theAnnie Hughesshow. Early on, Hughes let other women take the race out, staying in contact with the front of the pack before taking over the lead by one third of the way through. Her smart racing meant that, aid station by aid station, she grew her lead, splitting each section faster than the rest of the field.																					
By the finish line, she was some 100-plus-minutes clear of any other woman. This makes a trio of big victories in competitive events in 2022 for Hughes, withwins at the Cocodona 250 Mileand the High Lonesome 100 Mile in addition to here.																					
Annie Hughes, 2022 Run Rabbit Run 100 Mile champion.																					
The rest of the top womenâ€™s field highlighted whatâ€™s so exciting about womenâ€™s ultrarunning right now, some six or seven women running nearly together in a tight pack well clear of the halfway mark. In that group included eventual top-five finishersTara Dower,Rachel Lemcke,Kasey Nobert, andMary Baughmanwho were just minutes apart for so long.																					
By the time the women returned to the start-finish line, the race for the top spots was still incredibly close, with second- and third-place Dower and Baughman under three minutes apart, and fifth- and sixth-place Lemcke andSarah Boughnerjust 21 seconds apart. Once a phenomenon only seen in much shorter races, the down-to-the-wire duels are now a thing of 100-mile mountain ultrarunning.																					
Full results.																					
Tara Dower (left) on her way to taking second at the 2022 Run Rabbit Run 100 Mile.																					
Related articles:"																					
2022 Pikes Peak Ascent Results: Brinkman, Bonnet Prevail,https://www.irunfar.com/2022-pikes-peak-ascent-results,"The 2022Pikes Peak Ascentkicked off today at 7 a.m. local time. Toeing the start line on the streets of Manitou Springs, Colorado, amounts to a singular moment for the many who join the deeply competitive field each year. The objective is straightforward but daunting: climb the requisite 7,815 feet to the finish line just below the Pikes Peak summit at 14,050 feet faster than everyone else.The 13.32-mile courseup the well-known Barr Trail averages â€”averagesâ€” an 11% grade.Â And thatâ€™s the way itâ€™s been for 66 years.																					
As part of this yearâ€™s Golden Trail World Series (GTWS), this edition of the Ascent saw a stacked field take off under an unobstructed sun and cool temperatures. While thePikes Peak Marathonhas previously been featured in the GTWS, the switch was made to the shorter race this year to allow competitors better race again at the next GTWS race at theFlagstaff Sky Peaksin Arizona next weekend.																					
A wrinkle in the Pikes Peak Ascent prize purse: anyone who clocks a faster time than one the organizers set before the race banks an extra $10,000. This yearâ€™s times to beat were two hours even for men, and 2:21 for women. Briefly, it looked likeRÃ©mi Bonnethad a shot â€” but in the end, neither he nor womenâ€™s race winnerNienke Brinkmanclaimed it.																					
Nienke Brinkman after finishing the 2022 Pikes Peak Ascent. Photo: Golden Trail Series|Pikes Peak Ascent|Jordi Saragossa																					
Nienke Brinkmancaptured the womenâ€™s title with a time just a few minutes back of the course record, whileMaude Mathysran hot on her heels while moving up in the second half of the race.																					
[In 2015, Mathys received a warning without suspension from the Disciplinary Chamber for Doping Cases of Swiss Olympic for two positive tests for clomifene (previously clomiphene) after it was determined that she was mistakenly taking the drug without first obtaining a World Anti-Doping Agency Therapeutic Use Exemption.]																					
Brinkman finished in 2:27:26 to take the win. The Dutch sensation threatened at times to breakKim Dobsonâ€™s2012 course record, but finished moderately behind Dobsonâ€™s 2:24:58 mark. Dobson ran this year, finishing fifth.Sophia Laukliran six minutes back of Mathys and five minutes beforeAllie McLaughlinin taking third.																					
Sophia Laukli running the 2022 Pikes Peak Ascent. Photo: Golden Trail Series|Pikes Peak Ascent|Philipp Reiter																					
Full results.																					
EmKay Sullivan nearing the summit at the 2022 Pikes Peak Ascent. Photo: Golden Trail Series|Pikes Peak Ascent|Philipp Reiter																					
RÃ©mi Bonnet leading the way during the 2022 Pikes Peak Ascent. Photo: Golden Trail Series|Pikes Peak Ascent|Philipp Reiter																					
Near the midway point of the climb, Bonnet ledJoseph Grayby 45 seconds â€” a decent margin but far from comfortable. Eight men passed the trailside marker, â€œ1/2 way to Heaven,â€ shortly before Barr Camp within roughly three and a half minutes.																					
Gray dogged Bonnet, and some live feed trackers thought he could execute a pass near race end. But in the end, nobody could catch Bonnet, who won with a 2:07:02.																					
Drama did ensue behind Bonnet, asDaniel Osanzovertook Gray late and then gained some distance on the 38-year-old. Osanz clocked a 2:08:42, well behind Bonnet but also a half minute ahead of Gray, who finished third.Eli HemmingandFrancesco Puppirounded out the top five.																					
Joseph Gray after taking third at the 2022 Pikes Peak Ascent. Photo: Golden Trail Series|Pikes Peak Ascent|Jordi Saragossa																					
Full results.																					
Francesco Puppi making his way up Pikes Peak at the 2022 Pikes Peak Ascent. Photo: Golden Trail Series|Pikes Peak Ascent|Philipp Reiter																					
Related articles:"																					
2022 IAU 100k World Championships Results: Hot and Okayama Prevail,https://www.irunfar.com/2022-iau-100k-world-championships-results,"For the first time since 2018, runners lined up for the 2022IAU 100k World Championships. This yearâ€™s edition, hosted by the town of Bernau, Germany, just northeast of Berlin, saw athletes from 42 countries tackle the flat-and-fast course on the wide Wandlitzer Chaussee, a wind-protected path through the neighboring forests. All of the race festivities centered around the cityâ€™s Bernau Bauhaus monument, with runners coming back through the start and finish line a total of 14 times.																					
Runners started out with a quick 2.5-kilometer opening lap before embarking on 13 laps of a triple out-and-back, 7.5k course with two tight 180-degree hairpin turns and one more gradual turn through the start/finish area. The unique format of this race allowed competitors to see each other potentially up to three times per lap. With minimal elevation gain on the course, it was a perfect setup to see records being broken.																					
In the womenâ€™s field, the favorites includedCamille ChaigneauandFloriane Hot, both of France. For the men, it seemed that the Japanese team would be dominant with previous 100-kilometer world record holderNao Kazamiamong the field. It was just a matter of how many team members the Japanese contingent could place on the podium, and who would be the one to try to knock them off.																					
In the 100-strong womenâ€™s field, it was the French team to watch with the top duo ofCamille ChaigneauandFloriane Hot. As the 2022 French 100-kilometer national champion, Hot had high ambitions for the race.																					
It was a fast start at the front of the field for Chaigneau, who quickly showed her intentions of taking control of the race. Just a little over halfway, at 55 kilometers, she led the field with a minute gap over Finlandâ€™sSatu LipiÃ¤inen.Courtney Olsenof the USA,Caitriona Jenningsof Ireland, andFloriane Hotof France all sat in the top five biding their time.																					
After 70 kilometers, the top five stayed nearly the same, with only Olsen slipping two positions down the leaderboard to fifth. The gaps remained small between the top five and the order unchanged for the next 10 kilometers before Hot surged to the lead at 80 kilometers, quickly putting a 36-second gap on teammate Chaigneau. A fading Chaigneau couldnâ€™t hold on to the relentless pace over the closing kilometers, eventually losing nearly a minute and a half to Hot but retaining her second position. Jennings made a valiant attempt to catch Chaigneau, but was only able to get within 45 seconds, and Olsen and LipiÃ¤inen raced hard to the end, finishing within eight seconds of each other for fourth and fifth.																					
Hotâ€™s time of 7:04:03 bested her previous 100-kilometer personal record of 7:42 by a lot and was a European record for the distance. Jenningsâ€™s third-place finish was a world record in the womenâ€™s 40 to 49 age group.																					
In the womenâ€™s team race, Team USA took home gold, with France and Japan earning silver and bronze, respectively. The top-three individual finishers of each team scored for the team event. Team USA was led by Olsenâ€™s fourth-place finish,Anna Kaciusâ€™sseventh place, andNicole Monetteâ€™s11th place.																					
Floriane Hot (right) and Caitriona Jennings (left), the 2022 IAU 100k World Championships first and third place women, respectively. All photos: Dinko BaÅ¾uliÄ‡/Croatian ultra running team																					
Full results.																					
All eyes were on the Japanese team heading into the event. With a strong four-man roster that includedNao Kazami, the previous world-record holder for the 100-kilometer distance, there was talk of a Japanese podium sweep. But with 133 runners starting, there were sure to be plenty of others to challenge the teamâ€™s dominance.																					
But it was a young 24-year-old French runner,Guillaume Ruel,setting to pace straight out the gap, and he maintained the lead until about 75 kilometers into the race. At that point, Japanâ€™sHarukiOkayamamoved into pole position, being tailed closely by Ruel.Jumpei Yamaguchikept the gap close in third while Kazami in fourth started to fade back. The two leaders would continue to run within a few minutes of each other through 85 kilometers with Yamaguchi sitting in third andPiet Wiersmafrom The Netherlands working his way into fourth.																					
As the kilometers wound down, Yamaguchi made a strong surge into second place, passing a fading Ruel in the final minutes. By the end, Wieisma and Norwayâ€™sSebastian Conrad HÃ¥kanssonwould also pass Ruel to place third and fourth with Ruel holding onto fifth.																					
Okayamaâ€™s winning time of 6:12:10 was over four minutes faster than his previous best of 6:16:44, and good enough to crown him the 2022 IAU 100k world champion.																					
In the menâ€™s team race, Team Japan took home gold, with France and South Africa respectively earning silver and bronze. Team Japan was led by first-place Okayama, second-place Yamaguchi, and sixth-place Kazami.																					
Japanâ€™s Haruki Okayama (left), on his way to winning the 2022 IAU 100k World Championships, alongside teammate Nao Kazami (right), who finished sixth.																					
Full results.																					
Related articles:"																					
2022 UTMB Results: A Record for Jornet and a Runaway Win for Schide,https://www.irunfar.com/2022-utmb-results,"Thanks to HOKA for sponsoring iRunFarâ€™s coverage of the 2022 UTMB.																					
This yearâ€™sUTMBmenâ€™s race was billed as a likely showdown between two of the greats in menâ€™s ultrarunning,Jim Walmsley(pre-race interview) andKilian Jornet(post-race interview), with predictions that whoever came out ahead would also hold a new course record. And while it initially seemed that the race would play out as expected, with Walmsley and Jornet trading blows for the first 142 kilometers, it would beMathieu Blanchard(post-race interview) who made the final attempt to dethrone Jornet. But it was not to be, with Jornet breaking both previous course records, by a significant margin, in a time of 19:49:30.																					
The womenâ€™s side of the 2022 UTMB had an openness that perhaps fans had not felt in years. With no previous champions or clear favorites on the starting line, instead, we all ruminated about the 10 or 12 women with the potential to win or challenge for it. Even then, we all also noticed the deepening womenâ€™s field year over year, with this one likely requiring getting to the finish line quicker than was previously normal to secure a top-10 finish. From the start line,Katie Schide(preâ€“ andpost-race interviews) led aggressively, only relinquishing the lead for a handful of kilometers around daybreak during a rough patch, before getting her stomach under control and finishing with a time of 23:15:12 way in front of the rest of the field.																					
Covering 171.5 kilometers (106.5 miles), the UTMB creates an aesthetic and rugged loop around Mont Blanc in the Alps. Starting and ending in Chamonix, France, before paying a visit to both Italy and Switzerland, the loop has some 10,000 meters (32,800 feet) of elevation gain and loss. Arguably the most competitive trail ultramarathon of the year, UTMB is an event to behold. The final and most prestigious race of the week-long UTMB Mont-Blanc festival, it reliably draws top talent and some of the biggest crowds in the sport.																					
This year, 2,795 starters headed out from Chamonix at 6 p.m. on Friday, August 26, under cloudy skies and a sprinkle of rain, but with a forecast for potential rain and thunderstorms throughout the evening. The forecasted storms never really materialized, and runners enjoyed favorable weather throughout the race.																					
Jornet and Schide took similar paths to the win, both starting out strong before fading in the middle of the race and then surging to the front when it really mattered. And both saw strong challenges from second-place finishers, Blanchard andMarianne Hogan(post-race interview).																					
Several top runners would end up dropping out due to various ailments, including last yearâ€™s third-place womanMimmi Kotka(pre-race interview) and sixth-place manHannes Namberger(pre-race interview).																					
Enjoy our2022 UTMB photo galleryas well.																					
A special thanks toHOKAfor making our coverage of UTMB possible!																					
Thanks also toSquirrelâ€™s Nut ButterandBUFFÂ®for their support of our UTMB coverage.																					
The start of the 2022 UTMB on Friday, August 26, 2022. Photo: iRunFar/Kirsten Kortebein																					
As expected, the men took the race out fast from the start on the relatively flat roads and trails from Chamonix to the village of Les Houches. Spainâ€™sPau Capell(pre-race interview), the 2019 UTMB winner, led a charging group through Les Houches, seven kilometers into the race, followed closely byMathieu Blanchard(post-race interview), a Frenchman living in Canada, andJia-Ju ZhaoandGuo-Min Deng, both of China. All the top contenders were in a massive chase pack, settling in for the long night and day ahead.																					
It didnâ€™t take long forJim Walmsley(pre-race interview) of the USA to make his intentions for this yearâ€™s race clear, coming into Saint-Gervais, at 20 kilometers into the race, in the lead, looking strong and relaxed.Kilian Jornet(post-race interview) and Capell were just seconds behind with Deng, Zhao, and AmericanZach Miller(post-race interview) making up a chase group half a minute in arrears. They were followed by FrenchmanGermain Grangier, Blanchard, FrenchmanThibaut Garrivier, andYan-Qiao Yunof China.																					
Unsurprisingly, by Les Contamines, 31 kilometers into the race, it was shaping up to be a showdown between Walmsley and Jornet. They came into the aid station together looking relaxed, Walmsley taking the time to high-five fans, and were shortly on their way into the night together. Capell and Miller came in just 30 seconds back, and Grangier rounded out the top five, just a minute behind them.																					
A notable withdrawal around this time due to physical issues is last yearâ€™s second-place finisher, FrenchmanAurÃ©lien Dunand-Pallaz(pre-race interview).																					
Climbing over the high Col du Bonhomme, 43 kilometers in, Walmsley, Miller, Jornet, andTom Evans(pre-andpost-race interviews) of the U.K. shared the lead. With 1,160 meters (3,800 feet) of climbing down just on this one climb, everyone in the group looked relaxed and was moving well. Capell was just 90 seconds back, trying not to let the elastic to the front group snap in the dark of the night on the run over to Col du Bonhomme before the long descent into the remote French outpost of Les Chapieux.																					
The U.K.â€™s Tom Evans on his way to the 2022 UTMB start line. He would eventually place third. Photo: iRunFar/Kirsten Kortebein																					
The four leaders stayed together down to Les Chapieux, 50 kilometers into the race, where last yearâ€™s winner, FranÃ§ois Dâ€™Haene â€” not participating this year â€” was spectating and cheering on runners. Unfortunately, Capell had lost contact with the lead group over the previous section, coming into the aid station more than two minutes back. The rest of the top nine stayed relatively the same withErik Sorensonof the USA slotting in 10th for the first time.																					
Coming into Lac Combal, 66 kilometers into the race, after crossing country borders into Italy and traversing the most remote part of the course, Walmsley and Jornet had only slightly pulled away, their gap to Miller and Evans hung at a tenuous minute. All four looked strong, but it seemed like pre-race predictions of a two-man showdown were about to be realized.																					
Walmsley, with his arms and legs fully covered from the cold of the night but shirt front open, came into the town of Courmayeur, 80 kilometers in, solo and in the lead, but his gap on Jornet was just 80 seconds. Both men were moving well and left the aid station together after only a few minutes.																					
It was a significant 12 minutes before Evans and Miller came through, staying in Courmayeur for under three minutes. Blanchard, looking more relaxed than any of the previous four, was also in and out of the aid station quickly, 18 minutes off the lead. Known for his slower starts and late race surges, Blanchard appeared to know exactly what he was doing.																					
It was never a question of if Walmsley or Jornet would strike out on their own, it was just a matter of when. Walmsley was the first to throw down a serious acceleration, coming into Arnouvaz (97 kilometers) solo and with a 2.5-minute gap on Jornet. Both were in and out of the aid station quickly, looking strong and motivated. Blanchard also chose the trail between Courmayeur and Arnouvaz to make his move, coming into the Arnouvaz aid station in third, looking very controlled and 14 minutes behind the leaders.																					
He was familiar with that position in the race, having finished third in UTMB in 2021. He was also familiar with the race tactic of starting slower, letting the leaders fight it out early and tire themselves out, and then moving up as the fast starters dropped back. It had brought him success the previous year, and he was seemingly employing the strategy again. Miller and Evans continued to run near each other, what Evans would later refer to as a â€œbromanceâ€ that lasted over half the race, and both looked like they had less spring in their step than the men ahead of them.																					
